temperature,latitude,longitude,nh3,no2,mq131,mq7,pm25,pm10,aqi,humidity,timestamp
26.50,0.0,0.0,0.01,1.21,0.20,0.48,0.00,0.00,1.21,55.00,1734680104486.0
26.50,0.0,0.0,0.01,1.18,0.21,0.48,0.00,0.00,1.18,55.00,1734680099202.0
26.50,0.0,0.0,0.01,1.18,0.21,0.49,0.00,0.00,1.18,55.00,1734680094449.0
26.50,0.0,0.0,0.01,1.14,0.15,0.40,22.39,41.94,41.94,54.90,1734680088170.0
26.50,0.0,0.0,0.01,1.21,0.21,0.49,0.00,0.00,1.21,55.00,1734680084191.0
26.50,0.0,0.0,0.01,1.18,0.21,0.51,0.00,0.00,1.18,55.00,1734680078861.0
26.50,0.0,0.0,0.01,1.00,0.17,0.45,0.00,0.00,1,55.00,1734680074106.0
26.50,0.0,0.0,0.01,1.00,0.14,0.40,0.00,0.00,1,55.00,1734680068813.0
26.50,0.0,0.0,0.01,1.21,0.21,0.51,0.00,0.00,1.21,55.00,1734680063713.0
26.50,0.0,0.0,0.01,1.21,0.21,0.51,0.00,0.00,1.21,54.90,1734680058546.0
26.50,0.0,0.0,0.01,1.21,0.21,0.49,22.53,43.17,43.17,55.00,1734680052654.0
26.50,0.0,0.0,0.01,1.25,0.21,0.51,0.00,0.00,1.25,54.90,1734680048541.0
26.50,0.0,0.0,0.01,1.00,0.15,0.43,0.00,0.00,1,54.90,1734680043357.0
26.50,0.0,0.0,0.01,1.00,0.14,0.42,0.00,0.00,1,54.90,1734680038337.0
26.50,0.0,0.0,0.01,1.04,0.16,0.46,22.43,43.40,43.4,54.80,1734680022128.0
26.50,0.0,0.0,0.01,1.11,0.15,0.43,0.00,0.00,1.11,54.90,1734680018070.0
26.50,0.0,0.0,0.01,1.25,0.21,0.53,0.00,0.00,1.25,54.90,1734680012910.0
26.50,0.0,0.0,0.02,1.25,0.21,0.53,0.00,0.00,1.25,54.90,1734680007765.0
26.50,0.0,0.0,0.02,1.25,0.22,0.53,0.00,0.00,1.25,55.10,1734680002887.0
26.50,0.0,0.0,0.01,1.11,0.20,0.54,0.00,0.00,1.11,55.00,1734679997762.0
26.50,0.0,0.0,0.02,1.29,0.21,0.54,0.00,0.00,1.29,55.00,1734679992662.0
26.50,0.0,0.0,0.01,1.25,0.19,0.49,0.00,0.00,1.25,55.00,1734679987515.0
26.50,0.0,0.0,0.01,1.11,0.21,0.54,0.00,0.00,1.11,54.90,1734679982417.0
26.40,0.0,0.0,0.01,1.25,0.21,0.54,0.00,0.00,1.25,54.90,1734679977425.0
26.50,0.0,0.0,0.01,1.29,0.20,0.49,0.00,0.00,1.29,54.90,1734679972377.0
26.40,0.0,0.0,0.01,1.07,0.19,0.53,0.00,0.00,1.07,54.90,1734679967186.0
26.40,0.0,0.0,0.01,1.25,0.22,0.58,0.00,0.00,1.25,55.00,1734679962126.0
26.40,0.0,0.0,0.02,1.29,0.22,0.56,22.39,44.75,44.75,55.10,1734679956017.0
26.40,0.0,0.0,0.01,1.04,0.15,0.46,0.00,0.00,1.04,55.20,1734679952106.0
26.40,0.0,0.0,0.01,1.14,0.21,0.58,0.00,0.00,1.14,55.10,1734679946809.0
26.40,0.0,0.0,0.01,1.07,0.17,0.53,0.00,0.00,1.07,55.20,1734679941927.0
26.40,0.0,0.0,0.01,1.29,0.21,0.58,0.00,0.00,1.29,55.10,1734679936779.0
26.40,0.0,0.0,0.01,1.11,0.15,0.48,0.00,0.00,1.11,55.10,1734679931605.0
26.40,0.0,0.0,0.01,1.29,0.18,0.51,0.00,0.00,1.29,55.00,1734679926563.0
26.40,0.0,0.0,0.01,1.29,0.22,0.60,0.00,0.00,1.29,54.80,1734679921576.0
26.40,0.0,0.0,0.01,1.14,0.15,0.49,0.00,0.00,1.14,54.70,1734679916476.0
26.40,0.0,0.0,0.01,1.33,0.22,0.60,0.00,0.00,1.33,54.70,1734679911365.0
26.40,0.0,0.0,0.01,1.29,0.22,0.60,0.00,0.00,1.29,54.70,1734679906434.0
26.40,0.0,0.0,0.01,1.33,0.22,0.62,0.00,0.00,1.33,54.70,1734679901308.0
26.40,0.0,0.0,0.01,1.33,0.19,0.53,0.00,0.00,1.33,54.70,1734679890927.0
26.40,0.0,0.0,0.01,1.33,0.22,0.62,22.04,42.93,42.93,54.70,1734679884917.0
26.40,0.0,0.0,0.01,1.11,0.15,0.51,0.00,0.00,1.11,54.70,1734679880782.0
26.30,0.0,0.0,0.01,1.14,0.15,0.53,0.00,0.00,1.14,54.70,1734679875941.0
26.30,0.0,0.0,0.02,1.37,0.22,0.63,0.00,0.00,1.37,54.70,1734679870785.0
26.30,0.0,0.0,0.01,1.25,0.22,0.65,22.53,42.17,42.17,54.70,1734679864656.0
26.30,0.0,0.0,0.02,1.37,0.23,0.65,0.00,0.00,1.37,54.70,1734679860473.0
26.30,0.0,0.0,0.01,1.14,0.17,0.58,0.00,0.00,1.14,54.60,1734679855425.0
26.30,0.0,0.0,0.01,1.18,0.15,0.54,0.00,0.00,1.18,54.70,1734679850506.0
26.30,0.0,0.0,0.02,1.41,0.23,0.67,0.00,0.00,1.41,54.70,1734679845620.0
26.30,0.0,0.0,0.02,1.41,0.22,0.67,0.00,0.00,1.41,54.60,1734679840161.0
26.30,0.0,0.0,0.01,1.18,0.16,0.58,22.83,44.34,44.34,54.60,1734679834127.0
26.30,0.0,0.0,0.01,1.14,0.15,0.56,0.00,0.00,1.14,54.60,1734679830094.0
26.30,0.0,0.0,0.02,1.45,0.22,0.65,22.73,44.46,44.46,54.60,1734679824086.0
26.30,0.0,0.0,0.02,1.41,0.23,0.69,0.00,0.00,1.41,54.60,1734679820433.0
26.30,0.0,0.0,0.01,1.21,0.16,0.58,21.99,40.88,40.88,54.60,1734679814086.0
26.30,0.0,0.0,0.02,1.45,0.23,0.72,0.00,0.00,1.45,54.60,1734679809745.0
26.30,0.0,0.0,0.01,1.25,0.17,0.60,0.00,0.00,1.25,54.60,1734679804853.0
26.30,0.0,0.0,0.02,1.49,0.23,0.67,0.00,0.00,1.49,54.60,1734679799546.0
26.30,0.0,0.0,0.01,1.37,0.18,0.63,0.00,0.00,1.37,54.60,1734679794612.0
26.30,0.0,0.0,0.01,1.29,0.17,0.62,0.00,0.00,1.29,54.50,1734679789429.0
26.30,0.0,0.0,0.01,1.29,0.18,0.63,0.00,0.00,1.29,54.60,1734679784365.0
26.30,0.0,0.0,0.01,1.33,0.18,0.63,22.73,43.05,43.05,54.60,1734679778269.0
26.30,0.0,0.0,0.02,1.53,0.25,0.78,0.00,0.00,1.53,54.60,1734679774326.0
26.30,0.0,0.0,0.02,1.53,0.25,0.78,22.73,41.99,41.99,54.60,1734679768150.0
26.30,0.0,0.0,0.02,1.58,0.24,0.78,0.00,0.00,1.58,54.60,1734679758937.0
26.30,0.0,0.0,0.02,1.62,0.28,0.83,22.78,43.58,43.58,54.60,1734679753033.0
26.20,0.0,0.0,0.02,1.41,0.24,0.78,0.00,0.00,1.41,54.70,1734679748805.0
26.30,0.0,0.0,0.02,1.62,0.28,0.85,23.12,42.40,42.4,54.70,1734679742790.0
26.30,0.0,0.0,0.02,1.71,0.30,0.90,0.00,0.00,1.71,54.70,1734679738707.0
26.20,0.0,0.0,0.02,1.75,0.30,0.90,23.56,43.05,43.05,54.60,1734679732767.0
26.20,0.0,0.0,0.01,1.49,0.22,0.78,0.00,0.00,1.49,54.70,1734679728560.0
26.20,0.0,0.0,0.02,1.80,0.30,0.93,23.41,44.52,44.52,54.70,1734679722702.0
26.20,0.0,0.0,0.01,1.41,0.19,0.74,0.00,0.00,1.41,54.70,1734679718549.0
26.30,0.0,0.0,0.02,1.75,0.28,0.90,0.00,0.00,1.75,54.70,1734679713508.0
26.20,0.0,0.0,0.02,1.66,0.23,0.78,0.00,0.00,1.66,54.60,1734679708248.0
26.20,0.0,0.0,0.02,1.71,0.28,0.93,0.00,0.00,1.71,54.70,1734679703277.0
26.20,0.0,0.0,0.02,1.71,0.28,0.95,0.00,0.00,1.71,54.60,1734679698147.0
26.20,0.0,0.0,0.02,1.75,0.30,0.98,0.00,0.00,1.75,54.50,1734679692995.0
26.20,0.0,0.0,0.01,1.45,0.20,0.80,23.36,45.22,45.22,54.50,1734679687086.0
26.20,0.0,0.0,0.02,1.71,0.23,0.85,0.00,0.00,1.71,54.60,1734679682977.0
26.20,0.0,0.0,0.01,1.53,0.20,0.83,23.12,44.69,44.69,54.50,1734679676750.0
26.20,0.0,0.0,0.02,1.90,0.32,1.06,0.00,0.00,1.9,54.50,1734679672729.0
26.20,0.0,0.0,0.03,2.04,0.36,1.15,0.00,0.00,2.04,54.50,1734679667584.0
26.20,0.0,0.0,0.03,2.09,0.39,1.21,22.78,44.63,44.63,54.40,1734679661669.0
26.20,0.0,0.0,0.03,2.09,0.36,1.21,0.00,0.00,2.09,54.50,1734679657581.0
26.20,0.0,0.0,0.03,2.04,0.37,1.21,22.92,44.52,44.52,54.50,1734679651493.0
26.20,0.0,0.0,0.03,2.09,0.37,1.24,0.00,0.00,2.09,54.50,1734679647345.0
26.20,0.0,0.0,0.03,1.85,0.34,1.21,23.07,44.28,44.28,54.50,1734679641272.0
26.10,0.0,0.0,0.03,2.09,0.36,1.24,0.00,0.00,2.09,54.50,1734679637179.0
26.10,0.0,0.0,0.03,2.15,0.36,1.24,23.07,46.10,46.1,54.50,1734679631162.0
26.10,0.0,0.0,0.03,2.15,0.36,1.27,0.00,0.00,2.15,54.50,1734679627042.0
26.10,0.0,0.0,0.03,2.04,0.36,1.27,0.00,0.00,2.04,54.60,1734679622133.0
26.10,0.0,0.0,0.03,2.20,0.36,1.30,0.00,0.00,2.2,54.70,1734679616838.0
26.10,0.0,0.0,0.03,2.20,0.39,1.34,22.83,44.87,44.87,54.70,1734679610886.0
26.10,0.0,0.0,0.03,2.20,0.37,1.34,22.97,45.34,45.34,54.70,1734679605755.0
26.10,0.0,0.0,0.03,2.25,0.37,1.37,0.00,0.00,2.25,54.60,1734679601875.0
26.10,0.0,0.0,0.03,2.25,0.39,1.37,23.12,46.16,46.16,54.60,1734679595609.0
26.10,0.0,0.0,0.02,1.85,0.28,1.21,0.00,0.00,1.85,54.60,1734679591625.0
26.00,0.0,0.0,0.04,2.30,0.39,1.40,23.36,47.04,47.04,54.50,1734679585503.0
26.10,0.0,0.0,0.03,2.25,0.37,1.40,23.26,47.21,47.21,54.50,1734679580414.0
26.10,0.0,0.0,0.02,1.94,0.30,1.27,22.83,45.22,45.22,54.50,1734679575455.0
26.10,0.0,0.0,0.03,2.15,0.36,1.44,23.17,45.51,45.51,54.50,1734679570338.0
26.10,0.0,0.0,0.03,2.36,0.37,1.44,0.00,0.00,2.36,54.60,1734679566238.0
26.00,0.0,0.0,0.02,2.25,0.29,1.24,22.78,45.28,45.28,54.60,1734679560162.0
26.00,0.0,0.0,0.03,2.47,0.37,1.47,0.00,0.00,2.47,54.60,1734679556264.0
26.00,0.0,0.0,0.03,2.47,0.39,1.51,23.75,48.62,48.62,54.60,1734679550056.0
26.00,0.0,0.0,0.03,2.36,0.41,1.55,23.22,48.21,48.21,54.50,1734679544969.0
26.00,0.0,0.0,0.02,2.30,0.29,1.30,23.66,48.97,48.97,54.60,1734679540027.0
26.00,0.0,0.0,0.04,2.53,0.44,1.59,23.75,46.39,46.39,54.60,1734679534859.0
26.00,0.0,0.0,0.04,2.70,0.44,1.62,0.00,0.00,2.7,54.50,1734679530807.0
26.00,0.0,0.0,0.03,2.36,0.33,1.44,0.00,0.00,2.36,54.40,1734679525698.0
26.00,0.0,0.0,0.02,2.15,0.28,1.34,0.00,0.00,2.15,54.40,1734679520762.0
26.00,0.0,0.0,0.03,2.58,0.37,1.59,22.83,42.23,42.23,54.40,1734679514574.0
26.00,0.0,0.0,0.03,2.58,0.32,1.40,22.97,42.58,42.58,54.50,1734679509489.0
26.00,0.0,0.0,0.02,2.20,0.28,1.40,22.97,42.93,42.93,54.50,1734679504424.0
26.00,0.0,0.0,0.03,2.58,0.36,1.59,23.41,43.52,43.52,54.40,1734679499400.0
26.00,0.0,0.0,0.03,2.53,0.36,1.59,23.26,43.87,43.87,54.30,1734679495625.0
26.00,0.0,0.0,0.03,2.53,0.34,1.59,0.00,0.00,2.53,54.30,1734679492946.0
26.00,0.0,0.0,0.03,2.58,0.34,1.59,23.31,43.52,43.52,54.30,1734679484190.0
26.00,0.0,0.0,0.02,2.47,0.36,1.62,23.46,43.52,43.52,54.30,1734679479199.0
26.00,0.0,0.0,0.03,2.70,0.36,1.66,23.51,43.05,43.05,54.40,1734679474076.0
26.00,0.0,0.0,0.03,2.76,0.36,1.70,23.41,43.75,43.75,54.30,1734679469161.0
26.00,0.0,0.0,0.03,2.82,0.37,1.74,23.41,43.81,43.81,54.30,1734679464050.0
26.00,0.0,0.0,0.03,2.82,0.36,1.74,23.36,43.93,43.93,54.30,1734679458914.0
26.00,0.0,0.0,0.03,2.88,0.36,1.83,23.17,43.87,43.87,54.30,1734679454864.0
26.10,0.0,0.0,0.03,3.01,0.39,1.83,23.12,43.75,43.75,54.20,1734679452158.0
26.10,0.0,0.0,0.03,2.88,0.37,1.91,0.00,0.00,2.88,54.10,1734679436207.0
26.10,0.0,0.0,0.02,3.01,0.34,1.91,24.00,46.33,46.33,54.10,1734679432494.0
26.10,0.0,0.0,0.03,3.07,0.36,1.96,0.00,0.00,3.07,54.00,1734679429707.0
26.10,0.0,0.0,0.02,2.88,0.25,1.70,23.85,44.57,44.57,54.00,1734679426042.0
26.10,0.0,0.0,0.02,3.20,0.26,1.78,23.90,44.63,44.63,54.00,1734679423364.0
27.20,0.0,0.0,0.02,0.94,0.20,0.26,0.00,0.00,0.94,61.50,1734601268085.0
27.20,0.0,0.0,0.01,0.73,0.14,0.21,0.00,0.00,0.73,61.50,1734601262935.0
27.20,0.0,0.0,0.02,0.94,0.20,0.26,0.00,0.00,0.94,61.40,1734601257860.0
27.20,0.0,0.0,0.01,0.90,0.15,0.20,0.00,0.00,0.9,61.40,1734601252957.0
27.10,0.0,0.0,0.02,0.90,0.20,0.25,0.00,0.00,0.9,61.40,1734601248023.0
27.10,0.0,0.0,0.01,0.73,0.15,0.22,0.00,0.00,0.73,61.50,1734601242701.0
27.10,0.0,0.0,0.01,0.90,0.18,0.24,0.00,0.00,0.9,61.50,1734601237788.0
27.10,0.0,0.0,0.01,0.87,0.17,0.23,0.00,0.00,0.87,61.60,1734601232667.0
27.10,0.0,0.0,0.01,0.81,0.16,0.22,0.00,0.00,0.81,61.50,1734601227381.0
27.10,0.0,0.0,0.01,0.65,0.10,0.17,0.00,0.00,0.65,61.60,1734601222631.0
27.10,0.0,0.0,0.01,0.62,0.11,0.17,0.00,0.00,0.62,61.60,1734601217299.0
27.10,0.0,0.0,0.01,0.81,0.16,0.22,0.00,0.00,0.81,61.70,1734601212425.0
27.10,0.0,0.0,0.01,0.67,0.14,0.21,0.00,0.00,0.67,61.80,1734601201953.0
27.00,0.0,0.0,0.01,0.81,0.17,0.22,0.00,0.00,0.81,61.80,1734601197028.0
27.10,0.0,0.0,0.01,0.81,0.16,0.22,0.00,0.00,0.81,62.00,1734601191908.0
27.10,0.0,0.0,0.01,0.65,0.12,0.18,0.00,0.00,0.65,62.00,1734601186882.0
27.10,0.0,0.0,0.01,0.81,0.17,0.22,0.00,0.00,0.81,61.90,1734601181680.0
27.10,0.0,0.0,0.01,0.81,0.16,0.22,0.00,0.00,0.81,61.90,1734601176661.0
27.10,0.0,0.0,0.01,0.65,0.11,0.18,0.00,0.00,0.65,61.80,1734601171539.0
27.10,0.0,0.0,0.01,0.81,0.16,0.22,0.00,0.00,0.81,61.80,1734601166687.0
27.00,0.0,0.0,0.01,0.81,0.16,0.23,0.00,0.00,0.81,61.70,1734601161302.0
27.00,0.0,0.0,0.01,0.81,0.17,0.23,0.00,0.00,0.81,61.70,1734601156254.0
27.10,0.0,0.0,0.01,0.81,0.17,0.23,0.00,0.00,0.81,61.70,1734601151132.0
27.00,0.0,0.0,0.01,0.81,0.17,0.23,0.00,0.00,0.81,61.50,1734601136005.0
27.00,0.0,0.0,0.01,0.81,0.16,0.22,0.00,0.00,0.81,61.50,1734601130791.0
27.00,0.0,0.0,0.01,0.62,0.10,0.16,0.00,0.00,0.62,61.40,1734601125779.0
27.00,0.0,0.0,0.01,0.81,0.16,0.22,0.00,0.00,0.81,61.40,1734601120830.0
27.00,0.0,0.0,0.01,0.78,0.16,0.22,0.00,0.00,0.78,61.30,1734601115743.0
27.00,0.0,0.0,0.01,0.67,0.11,0.17,0.00,0.00,0.67,61.20,1734601110743.0
27.00,0.0,0.0,0.01,0.81,0.16,0.23,0.00,0.00,0.81,61.20,1734601105477.0
27.00,0.0,0.0,0.01,0.73,0.16,0.23,0.00,0.00,0.73,61.20,1734601100514.0
27.00,0.0,0.0,0.01,0.65,0.11,0.18,0.00,0.00,0.65,61.20,1734601095424.0
27.00,0.0,0.0,0.01,0.65,0.13,0.18,0.00,0.00,0.65,61.30,1734601090272.0
26.90,0.0,0.0,0.01,0.84,0.15,0.20,0.00,0.00,0.84,61.30,1734601085190.0
26.90,0.0,0.0,0.01,0.84,0.15,0.20,0.00,0.00,0.84,61.50,1734601080337.0
26.90,0.0,0.0,0.01,0.84,0.18,0.24,0.00,0.00,0.84,61.60,1734601074945.0
26.90,0.0,0.0,0.01,0.70,0.14,0.22,0.00,0.00,0.7,61.70,1734601069809.0
26.90,0.0,0.0,0.01,0.75,0.13,0.18,0.00,0.00,0.75,61.70,1734601064983.0
26.90,0.0,0.0,0.01,0.67,0.12,0.18,0.00,0.00,0.67,61.70,1734601059787.0
26.90,0.0,0.0,0.01,0.84,0.18,0.24,0.00,0.00,0.84,61.80,1734601054512.0
26.90,0.0,0.0,0.01,0.87,0.18,0.24,0.00,0.00,0.87,62.00,1734601049606.0
26.90,0.0,0.0,0.01,0.84,0.14,0.20,0.00,0.00,0.84,62.10,1734601044821.0
26.80,0.0,0.0,0.01,0.87,0.18,0.25,0.00,0.00,0.87,62.20,1734601039309.0
26.80,0.0,0.0,0.01,0.75,0.18,0.25,0.00,0.00,0.75,62.40,1734601034406.0
26.80,0.0,0.0,0.01,0.87,0.19,0.25,0.00,0.00,0.87,62.50,1734601029455.0
26.80,0.0,0.0,0.01,0.87,0.18,0.24,0.00,0.00,0.87,62.70,1734601024351.0
26.80,0.0,0.0,0.01,0.87,0.17,0.22,0.00,0.00,0.87,62.60,1734601019222.0
26.80,0.0,0.0,0.01,0.84,0.19,0.25,0.00,0.00,0.84,62.70,1734601014427.0
26.80,0.0,0.0,0.01,0.67,0.12,0.18,0.00,0.00,0.67,62.70,1734601008981.0
26.80,0.0,0.0,0.01,0.67,0.12,0.19,0.00,0.00,0.67,62.60,1734601003741.0
26.70,0.0,0.0,0.01,0.84,0.17,0.23,0.00,0.00,0.84,62.70,1734600998775.0
26.70,0.0,0.0,0.01,0.84,0.17,0.24,0.00,0.00,0.84,62.40,1734600988812.0
26.70,0.0,0.0,0.01,0.84,0.17,0.23,0.00,0.00,0.84,62.40,1734600983702.0
26.70,0.0,0.0,0.01,0.67,0.11,0.18,0.00,0.00,0.67,62.20,1734600978534.0
26.70,0.0,0.0,0.01,0.87,0.17,0.23,0.00,0.00,0.87,61.80,1734600973501.0
26.70,0.0,0.0,0.01,0.84,0.17,0.23,0.00,0.00,0.84,61.70,1734600968187.0
26.60,0.0,0.0,0.01,0.87,0.19,0.24,0.00,0.00,0.87,61.50,1734600963213.0
26.70,0.0,0.0,0.01,0.87,0.18,0.24,0.00,0.00,0.87,61.50,1734600958738.0
26.60,0.0,0.0,0.01,0.65,0.12,0.18,0.00,0.00,0.65,61.40,1734600953127.0
26.60,0.0,0.0,0.01,0.78,0.13,0.18,0.00,0.00,0.78,61.30,1734600947861.0
26.60,0.0,0.0,0.01,0.65,0.11,0.18,0.00,0.00,0.65,61.30,1734600942830.0
26.60,0.0,0.0,0.01,0.87,0.17,0.23,0.00,0.00,0.87,61.20,1734600937782.0
26.60,0.0,0.0,0.01,0.81,0.13,0.18,0.00,0.00,0.81,61.10,1734600932630.0
26.60,0.0,0.0,0.01,0.84,0.17,0.23,0.00,0.00,0.84,61.00,1734600927626.0
26.50,0.0,0.0,0.01,0.67,0.11,0.18,0.00,0.00,0.67,61.00,1734600922902.0
26.50,0.0,0.0,0.01,0.90,0.19,0.24,0.00,0.00,0.9,61.00,1734600917780.0
26.50,0.0,0.0,0.01,0.73,0.16,0.23,0.00,0.00,0.73,61.00,1734600912541.0
26.50,0.0,0.0,0.01,0.87,0.18,0.23,0.00,0.00,0.87,60.90,1734600907542.0
26.50,0.0,0.0,0.01,0.87,0.18,0.23,0.00,0.00,0.87,60.80,1734600902285.0
26.50,0.0,0.0,0.01,0.81,0.13,0.18,0.00,0.00,0.81,60.60,1734600897192.0
26.50,0.0,0.0,0.01,0.67,0.13,0.20,0.00,0.00,0.67,60.50,1734600892074.0
26.50,0.0,0.0,0.01,0.67,0.13,0.18,0.00,0.00,0.67,60.60,1734600886908.0
26.50,0.0,0.0,0.01,0.90,0.19,0.23,0.00,0.00,0.9,60.50,1734600881829.0
26.40,0.0,0.0,0.01,0.67,0.13,0.17,0.00,0.00,0.67,60.60,1734600876719.0
26.40,0.0,0.0,0.01,0.87,0.17,0.20,0.00,0.00,0.87,60.40,1734600871851.0
26.40,0.0,0.0,0.01,0.87,0.18,0.22,0.00,0.00,0.87,60.30,1734600866901.0
26.40,0.0,0.0,0.02,0.90,0.20,0.24,0.00,0.00,0.9,60.30,1734600861550.0
26.40,0.0,0.0,0.01,0.78,0.13,0.17,0.00,0.00,0.78,60.20,1734600856347.0
26.40,0.0,0.0,0.01,0.81,0.17,0.20,0.00,0.00,0.81,60.10,1734600851525.0
26.40,0.0,0.0,0.01,0.67,0.14,0.18,0.00,0.00,0.67,60.10,1734600846413.0
26.40,0.0,0.0,0.01,0.78,0.15,0.19,0.00,0.00,0.78,59.80,1734600841262.0
26.40,0.0,0.0,0.01,0.78,0.15,0.18,0.00,0.00,0.78,59.70,1734600836142.0
26.30,0.0,0.0,0.01,0.65,0.13,0.18,0.00,0.00,0.65,59.60,1734600831110.0
26.30,0.0,0.0,0.01,0.78,0.17,0.20,0.00,0.00,0.78,59.60,1734600826262.0
26.40,0.0,0.0,0.01,0.78,0.16,0.20,0.00,0.00,0.78,59.50,1734600821138.0
26.40,0.0,0.0,0.01,0.62,0.10,0.15,0.00,0.00,0.62,59.50,1734600815731.0
26.30,0.0,0.0,0.01,0.75,0.15,0.19,0.00,0.00,0.75,59.40,1734600810901.0
26.30,0.0,0.0,0.01,0.59,0.11,0.15,0.00,0.00,0.59,59.30,1734600805648.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,59.20,1734600800509.0
26.40,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,59.10,1734600795892.0
26.30,0.0,0.0,0.01,0.75,0.15,0.19,0.00,0.00,0.75,58.80,1734600790491.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,58.60,1734600785381.0
26.30,0.0,0.0,0.01,0.75,0.15,0.19,0.00,0.00,0.75,58.50,1734600780254.0
26.30,0.0,0.0,0.01,0.67,0.14,0.19,0.00,0.00,0.67,58.40,1734600775109.0
26.40,0.0,0.0,0.01,0.59,0.11,0.15,0.00,0.00,0.59,58.20,1734600769947.0
26.30,0.0,0.0,0.01,0.75,0.15,0.19,0.00,0.00,0.75,57.90,1734600765143.0
26.30,0.0,0.0,0.01,0.62,0.11,0.15,0.00,0.00,0.62,57.80,1734600759770.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,57.70,1734600754811.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,57.60,1734600749709.0
26.30,0.0,0.0,0.01,0.73,0.12,0.14,0.00,0.00,0.73,57.50,1734600744806.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,57.30,1734600739540.0
26.30,0.0,0.0,0.01,0.65,0.14,0.18,0.00,0.00,0.65,57.10,1734600734612.0
26.30,0.0,0.0,0.01,0.59,0.12,0.16,0.00,0.00,0.59,56.80,1734600729462.0
26.30,0.0,0.0,0.01,0.59,0.10,0.15,0.00,0.00,0.59,56.60,1734600724837.0
26.30,0.0,0.0,0.01,0.59,0.12,0.15,0.00,0.00,0.59,56.50,1734600719693.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,56.30,1734600714308.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,56.20,1734600709074.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,56.00,1734600704121.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,55.80,1734600698906.0
26.30,0.0,0.0,0.01,0.59,0.10,0.14,0.00,0.00,0.59,55.60,1734600693782.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,55.40,1734600688866.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,55.30,1734600683849.0
26.40,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,55.10,1734600678502.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,55.00,1734600673549.0
26.40,0.0,0.0,0.01,0.62,0.13,0.17,0.00,0.00,0.62,54.90,1734600668673.0
26.30,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,54.70,1734600663335.0
26.40,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,54.30,1734600658263.0
26.40,0.0,0.0,0.01,0.78,0.16,0.18,0.00,0.00,0.78,54.10,1734600653283.0
26.40,0.0,0.0,0.01,0.62,0.12,0.15,0.00,0.00,0.62,54.00,1734600648340.0
26.40,0.0,0.0,0.01,0.59,0.10,0.13,0.00,0.00,0.59,53.70,1734600643539.0
26.40,0.0,0.0,0.01,0.75,0.16,0.18,0.00,0.00,0.75,53.40,1734600637855.0
26.40,0.0,0.0,0.01,0.70,0.15,0.18,0.00,0.00,0.7,53.20,1734600633198.0
26.40,0.0,0.0,0.01,0.75,0.16,0.18,0.00,0.00,0.75,53.00,1734600627853.0
26.50,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,52.80,1734600622794.0
26.50,0.0,0.0,0.01,0.75,0.16,0.17,0.00,0.00,0.75,52.60,1734600617815.0
26.50,0.0,0.0,0.01,0.78,0.16,0.18,0.00,0.00,0.78,52.40,1734600612812.0
26.50,0.0,0.0,0.01,0.70,0.11,0.13,0.00,0.00,0.7,52.20,1734600607387.0
26.50,0.0,0.0,0.01,0.75,0.16,0.17,0.00,0.00,0.75,52.10,1734600602491.0
26.50,0.0,0.0,0.01,0.65,0.11,0.14,0.00,0.00,0.65,52.10,1734600597452.0
26.50,0.0,0.0,0.01,0.67,0.15,0.17,0.00,0.00,0.67,52.20,1734600592234.0
26.60,0.0,0.0,0.01,0.78,0.15,0.18,0.00,0.00,0.78,52.20,1734600587205.0
26.60,0.0,0.0,0.01,0.73,0.14,0.16,0.00,0.00,0.73,52.30,1734600582101.0
26.60,0.0,0.0,0.01,0.57,0.11,0.13,0.00,0.00,0.57,52.30,1734600577054.0
26.60,0.0,0.0,0.01,0.70,0.12,0.14,0.00,0.00,0.7,52.40,1734600571945.0
26.70,0.0,0.0,0.01,0.73,0.14,0.17,0.00,0.00,0.73,52.40,1734600566864.0
26.70,0.0,0.0,0.01,0.67,0.14,0.18,0.00,0.00,0.67,52.40,1734600557135.0
26.70,0.0,0.0,0.01,0.75,0.15,0.18,0.00,0.00,0.75,52.60,1734600551550.0
